student_id,subject,total,present,late,absent,other,attendance_rate
S01426,English,3,0,2,0,1,0.6666666666666666
S02827,English,3,1,1,1,0,0.6666666666666666
S08898,English,3,0,2,0,1,0.6666666666666666
S06452,English,3,2,0,0,1,0.6666666666666666
S04438,English,3,1,1,0,1,0.6666666666666666
S09098,English,6,2,2,0,2,0.6666666666666666
S02371,English,6,4,0,0,2,0.6666666666666666
S07555,English,3,0,2,0,1,0.6666666666666666
S06977,English,3,0,2,0,1,0.6666666666666666
S00981,English,3,1,1,0,1,0.6666666666666666
S01202,English,3,2,0,0,1,0.6666666666666666
S09614,English,3,2,0,1,0,0.6666666666666666
S08262,English,3,0,2,1,0,0.6666666666666666
S00906,English,3,1,1,0,1,0.6666666666666666
S06845,English,3,0,2,0,1,0.6666666666666666
S09958,English,3,1,1,0,1,0.6666666666666666
S06431,English,6,3,1,0,2,0.6666666666666666
S02266,English,6,2,2,0,2,0.6666666666666666
S09550,English,3,2,0,0,1,0.6666666666666666
S06656,English,6,3,1,1,1,0.6666666666666666
S10747,English,3,1,1,0,1,0.6666666666666666
S02190,English,9,1,5,0,3,0.6666666666666666
S04355,English,6,2,2,1,1,0.6666666666666666
S06717,English,3,2,0,0,1,0.6666666666666666
S09202,English,6,3,1,1,1,0.6666666666666666
S00607,English,3,1,1,1,0,0.6666666666666666
S05549,English,3,1,1,1,0,0.6666666666666666
S02960,English,3,2,0,0,1,0.6666666666666666
S08423,English,3,1,1,0,1,0.6666666666666666
S01265,English,3,1,1,1,0,0.6666666666666666
S07071,English,3,1,1,0,1,0.6666666666666666
S06045,English,6,3,1,1,1,0.6666666666666666
S07722,English,3,1,1,1,0,0.6666666666666666
S05713,English,6,3,1,0,2,0.6666666666666666
S03091,English,3,1,1,0,1,0.6666666666666666
S09827,English,3,1,1,0,1,0.6666666666666666
S04445,English,3,1,1,0,1,0.6666666666666666
S04704,English,6,1,3,1,1,0.6666666666666666
S07172,English,6,2,2,0,2,0.6666666666666666
S01860,English,3,1,1,1,0,0.6666666666666666
S01612,English,6,1,3,0,2,0.6666666666666666
S07484,English,3,0,2,0,1,0.6666666666666666
S07553,English,6,0,4,0,2,0.6666666666666666
S12078,English,3,1,1,1,0,0.6666666666666666
S03424,English,6,3,1,1,1,0.6666666666666666
S10087,English,3,1,1,0,1,0.6666666666666666
S09543,English,3,2,0,0,1,0.6666666666666666
S12108,English,6,2,2,0,2,0.6666666666666666
S03445,English,3,2,0,0,1,0.6666666666666666
S10327,English,3,1,1,0,1,0.6666666666666666
S00295,English,3,1,1,1,0,0.6666666666666666
S09622,English,3,2,0,0,1,0.6666666666666666
S03342,English,6,1,3,0,2,0.6666666666666666
S07438,English,3,1,1,1,0,0.6666666666666666
S01873,English,6,3,1,1,1,0.6666666666666666
S10303,English,6,2,2,0,2,0.6666666666666666
S00776,English,3,1,1,0,1,0.6666666666666666
S07894,English,3,0,2,0,1,0.6666666666666666
S00986,English,6,3,1,0,2,0.6666666666666666
S06699,English,6,3,1,1,1,0.6666666666666666
S00244,English,6,3,1,1,1,0.6666666666666666
S01736,English,3,2,0,0,1,0.6666666666666666
S00755,English,3,1,1,0,1,0.6666666666666666
S03723,English,6,1,3,0,2,0.6666666666666666
S08945,English,3,1,1,0,1,0.6666666666666666
S09225,English,6,1,3,1,1,0.6666666666666666
S08463,English,3,1,1,1,0,0.6666666666666666
S10126,English,3,1,1,0,1,0.6666666666666666
S06074,English,6,1,3,1,1,0.6666666666666666
S01470,English,3,0,2,0,1,0.6666666666666666
S00645,English,3,1,1,1,0,0.6666666666666666
S05589,English,3,1,1,0,1,0.6666666666666666
S05001,English,3,2,0,1,0,0.6666666666666666
S04421,English,3,2,0,0,1,0.6666666666666666
S05853,English,3,2,0,1,0,0.6666666666666666
S10855,English,6,4,0,0,2,0.6666666666666666
S10116,English,3,1,1,0,1,0.6666666666666666
S02768,English,3,0,2,0,1,0.6666666666666666
S04293,English,3,1,1,1,0,0.6666666666666666
S02731,English,3,1,1,0,1,0.6666666666666666
S11007,English,6,3,1,1,1,0.6666666666666666
S09717,English,3,2,0,0,1,0.6666666666666666
S11404,English,3,2,0,0,1,0.6666666666666666
S00718,English,3,2,0,0,1,0.6666666666666666
S02080,English,3,1,1,0,1,0.6666666666666666
S05068,English,3,1,1,0,1,0.6666666666666666
S07671,English,3,1,1,1,0,0.6666666666666666
S03309,English,3,1,1,0,1,0.6666666666666666
S07347,English,3,2,0,0,1,0.6666666666666666
S11560,English,3,1,1,0,1,0.6666666666666666
S08033,English,3,2,0,0,1,0.6666666666666666
S11736,English,9,3,3,0,3,0.6666666666666666
S01031,English,6,2,2,0,2,0.6666666666666666
S02693,English,3,1,1,0,1,0.6666666666666666
S02086,English,3,1,1,0,1,0.6666666666666666
S07106,English,9,3,3,1,2,0.6666666666666666
S05728,English,3,1,1,1,0,0.6666666666666666
S05859,English,3,2,0,0,1,0.6666666666666666
S08971,English,6,2,2,0,2,0.6666666666666666
S06458,English,6,2,2,0,2,0.6666666666666666
S11433,English,6,2,2,1,1,0.6666666666666666
S05742,English,3,1,1,0,1,0.6666666666666666
S02368,English,6,1,3,0,2,0.6666666666666666
S09699,English,9,1,5,1,2,0.6666666666666666
S05069,English,3,2,0,1,0,0.6666666666666666
S09431,English,3,1,1,0,1,0.6666666666666666
S00419,English,3,2,0,0,1,0.6666666666666666
S00534,English,3,0,2,0,1,0.6666666666666666
S03937,English,3,1,1,0,1,0.6666666666666666
S02804,English,3,1,1,0,1,0.6666666666666666
S06260,English,3,1,1,0,1,0.6666666666666666
S09195,English,3,0,2,0,1,0.6666666666666666
S07917,English,3,2,0,0,1,0.6666666666666666
S04222,English,6,3,1,0,2,0.6666666666666666
S07730,English,3,1,1,0,1,0.6666666666666666
S02611,English,3,1,1,0,1,0.6666666666666666
S01332,English,3,0,2,0,1,0.6666666666666666
S11658,English,3,1,1,0,1,0.6666666666666666
S08858,English,6,2,2,1,1,0.6666666666666666
S05322,English,3,1,1,0,1,0.6666666666666666
S10403,English,3,1,1,0,1,0.6666666666666666
S08490,English,6,2,2,0,2,0.6666666666666666
S02339,English,3,1,1,0,1,0.6666666666666666
S07466,English,3,2,0,1,0,0.6666666666666666
S01080,English,3,1,1,0,1,0.6666666666666666
S07207,English,3,1,1,0,1,0.6666666666666666
S11830,English,6,3,1,2,0,0.6666666666666666
S05413,English,3,0,2,1,0,0.6666666666666666
S05388,English,6,2,2,0,2,0.6666666666666666
S08292,English,3,1,1,1,0,0.6666666666666666
S10097,English,3,0,2,0,1,0.6666666666666666
S07654,English,6,1,3,0,2,0.6666666666666666
S00953,English,6,2,2,0,2,0.6666666666666666
S00147,English,6,2,2,1,1,0.6666666666666666
S11271,English,3,1,1,0,1,0.6666666666666666
S05098,English,3,1,1,0,1,0.6666666666666666
S07805,English,3,2,0,0,1,0.6666666666666666
S11139,English,3,1,1,0,1,0.6666666666666666
S05244,English,6,2,2,0,2,0.6666666666666666
S09483,English,3,1,1,0,1,0.6666666666666666
S01149,English,6,2,2,1,1,0.6666666666666666
S10827,English,3,0,2,1,0,0.6666666666666666
S11829,English,3,1,1,1,0,0.6666666666666666
S07693,English,3,0,2,0,1,0.6666666666666666
S08777,English,3,1,1,0,1,0.6666666666666666
S00902,English,6,2,2,0,2,0.6666666666666666
S02869,English,3,0,2,0,1,0.6666666666666666
S12007,English,3,1,1,0,1,0.6666666666666666
S08813,English,9,3,3,1,2,0.6666666666666666
S04368,English,3,1,1,1,0,0.6666666666666666
S08070,English,6,3,1,1,1,0.6666666666666666
S04410,English,3,1,1,0,1,0.6666666666666666
S09385,English,6,1,3,0,2,0.6666666666666666
S05912,English,6,4,0,0,2,0.6666666666666666
S05107,English,3,0,2,0,1,0.6666666666666666
S05653,English,3,1,1,0,1,0.6666666666666666
S10280,English,3,1,1,1,0,0.6666666666666666
S01916,English,3,0,2,0,1,0.6666666666666666
S07350,English,3,1,1,0,1,0.6666666666666666
S06024,English,6,1,3,0,2,0.6666666666666666
S11925,English,3,1,1,0,1,0.6666666666666666
S02024,English,3,1,1,0,1,0.6666666666666666
S00183,English,3,2,0,1,0,0.6666666666666666
S05612,English,3,2,0,1,0,0.6666666666666666
S07276,English,3,1,1,0,1,0.6666666666666666
S04618,English,3,1,1,0,1,0.6666666666666666
S01141,English,3,2,0,0,1,0.6666666666666666
S03675,English,3,1,1,0,1,0.6666666666666666
S05167,English,3,0,2,0,1,0.6666666666666666
S04477,English,3,1,1,0,1,0.6666666666666666
S04780,English,6,2,2,2,0,0.6666666666666666
S07606,English,6,2,2,1,1,0.6666666666666666
S04677,English,3,2,0,0,1,0.6666666666666666
S09529,English,3,2,0,0,1,0.6666666666666666
S02921,English,6,0,4,1,1,0.6666666666666666
S01197,English,6,1,3,0,2,0.6666666666666666
S00907,English,3,1,1,0,1,0.6666666666666666
S09910,English,3,0,2,1,0,0.6666666666666666
S12082,English,6,0,4,1,1,0.6666666666666666
S08178,English,3,1,1,1,0,0.6666666666666666
S00161,English,3,1,1,0,1,0.6666666666666666
S05091,English,3,1,1,0,1,0.6666666666666666
S08241,English,6,2,2,1,1,0.6666666666666666
S09458,English,6,3,1,1,1,0.6666666666666666
S11772,English,6,2,2,0,2,0.6666666666666666
S04372,English,6,3,1,0,2,0.6666666666666666
S08350,English,3,1,1,0,1,0.6666666666666666
S09466,English,6,1,3,0,2,0.6666666666666666
S00650,English,3,0,2,0,1,0.6666666666666666
S09916,English,3,0,2,0,1,0.6666666666666666
S07178,English,3,1,1,0,1,0.6666666666666666
S02204,English,3,1,1,0,1,0.6666666666666666
S02414,English,3,2,0,0,1,0.6666666666666666
S08984,English,9,4,2,0,3,0.6666666666666666
S05169,English,3,1,1,1,0,0.6666666666666666
S08470,English,3,1,1,0,1,0.6666666666666666
S07955,English,3,1,1,0,1,0.6666666666666666
S02061,English,3,2,0,0,1,0.6666666666666666
S00072,English,3,0,2,0,1,0.6666666666666666
S03462,English,3,0,2,1,0,0.6666666666666666
S04878,English,6,2,2,1,1,0.6666666666666666
S09986,English,6,1,3,1,1,0.6666666666666666
S09540,English,3,2,0,0,1,0.6666666666666666
S11826,English,3,2,0,0,1,0.6666666666666666
S03181,English,6,3,1,1,1,0.6666666666666666
S08487,English,6,2,2,0,2,0.6666666666666666
S08141,English,3,2,0,1,0,0.6666666666666666
S06457,English,3,2,0,0,1,0.6666666666666666
S04010,English,3,2,0,0,1,0.6666666666666666
S02342,English,3,1,1,0,1,0.6666666666666666
S08270,English,3,0,2,0,1,0.6666666666666666
S06055,English,3,1,1,1,0,0.6666666666666666
S02625,English,6,2,2,0,2,0.6666666666666666
S00943,English,3,0,2,1,0,0.6666666666666666
S10141,English,6,3,1,1,1,0.6666666666666666
S04521,English,3,1,1,0,1,0.6666666666666666
S00002,English,3,1,1,0,1,0.6666666666666666
S06767,English,6,3,1,1,1,0.6666666666666666
S11965,English,3,0,2,0,1,0.6666666666666666
S08511,English,3,0,2,1,0,0.6666666666666666
S01035,English,3,2,0,0,1,0.6666666666666666
S05280,English,3,1,1,0,1,0.6666666666666666
S11636,English,3,1,1,0,1,0.6666666666666666
S06221,English,6,4,0,0,2,0.6666666666666666
S08569,English,6,1,3,1,1,0.6666666666666666
S09579,English,3,0,2,0,1,0.6666666666666666
S02248,English,3,1,1,1,0,0.6666666666666666
S09186,English,3,2,0,0,1,0.6666666666666666
S08213,English,3,1,1,1,0,0.6666666666666666
S03417,English,3,0,2,1,0,0.6666666666666666
S03958,English,3,1,1,0,1,0.6666666666666666
S11992,English,3,1,1,0,1,0.6666666666666666
S11460,English,3,1,1,0,1,0.6666666666666666
S05671,English,3,1,1,0,1,0.6666666666666666
S05598,English,3,1,1,0,1,0.6666666666666666
S03419,English,3,2,0,0,1,0.6666666666666666
S00180,English,3,2,0,1,0,0.6666666666666666
S05971,English,3,0,2,0,1,0.6666666666666666
S04166,English,3,1,1,0,1,0.6666666666666666
S11368,English,6,3,1,1,1,0.6666666666666666
S08264,English,3,0,2,0,1,0.6666666666666666
S10022,English,3,2,0,1,0,0.6666666666666666
S05528,English,3,1,1,0,1,0.6666666666666666
S05334,English,3,2,0,0,1,0.6666666666666666
S08157,English,6,2,2,0,2,0.6666666666666666
S08614,English,3,0,2,0,1,0.6666666666666666
S05541,English,6,4,0,0,2,0.6666666666666666
S09123,English,6,2,2,0,2,0.6666666666666666
S03642,English,3,2,0,1,0,0.6666666666666666
S06746,English,3,1,1,0,1,0.6666666666666666
S09391,English,3,1,1,0,1,0.6666666666666666
S07758,English,3,2,0,0,1,0.6666666666666666
S05895,English,3,1,1,1,0,0.6666666666666666
S05433,English,3,1,1,0,1,0.6666666666666666
S05354,English,3,1,1,0,1,0.6666666666666666
S07835,English,3,1,1,1,0,0.6666666666666666
S06624,English,3,0,2,0,1,0.6666666666666666
S04566,English,3,2,0,0,1,0.6666666666666666
S02354,English,3,1,1,0,1,0.6666666666666666
S04717,English,3,2,0,0,1,0.6666666666666666
S08520,English,3,0,2,0,1,0.6666666666666666
S03831,English,6,2,2,0,2,0.6666666666666666
S05680,English,3,1,1,1,0,0.6666666666666666
S06203,English,3,1,1,1,0,0.6666666666666666
S02561,English,3,1,1,0,1,0.6666666666666666
S10385,English,3,1,1,1,0,0.6666666666666666
S01786,English,6,2,2,0,2,0.6666666666666666
S08318,English,6,3,1,1,1,0.6666666666666666
S01026,English,3,1,1,1,0,0.6666666666666666
S02558,English,6,2,2,0,2,0.6666666666666666
S06414,English,6,3,1,0,2,0.6666666666666666
S01828,English,3,2,0,0,1,0.6666666666666666
S06126,English,3,1,1,0,1,0.6666666666666666
S10650,English,3,1,1,1,0,0.6666666666666666
S00814,English,3,1,1,0,1,0.6666666666666666
S00779,English,3,2,0,1,0,0.6666666666666666
S09709,English,3,1,1,0,1,0.6666666666666666
S11528,English,6,1,3,1,1,0.6666666666666666
S11841,English,3,1,1,1,0,0.6666666666666666
S05202,English,3,1,1,0,1,0.6666666666666666
S05863,English,6,1,3,0,2,0.6666666666666666
S09992,English,3,1,1,0,1,0.6666666666666666
S03857,English,3,0,2,1,0,0.6666666666666666
S03735,English,3,1,1,0,1,0.6666666666666666
S09584,English,6,0,4,1,1,0.6666666666666666
S07978,English,3,2,0,0,1,0.6666666666666666
S02845,English,3,0,2,0,1,0.6666666666666666
S01296,English,6,3,1,0,2,0.6666666666666666
S05570,English,3,1,1,0,1,0.6666666666666666
S06937,English,3,2,0,0,1,0.6666666666666666
S07010,English,3,0,2,0,1,0.6666666666666666
S11741,English,3,0,2,0,1,0.6666666666666666
S05778,English,6,2,2,2,0,0.6666666666666666
S10663,English,3,1,1,0,1,0.6666666666666666
S11485,English,3,0,2,0,1,0.6666666666666666
S08431,English,3,0,2,0,1,0.6666666666666666
S06386,English,3,0,2,0,1,0.6666666666666666
S02009,English,3,0,2,1,0,0.6666666666666666
S07043,English,6,3,1,0,2,0.6666666666666666
S10703,English,6,3,1,1,1,0.6666666666666666
S10920,English,3,1,1,1,0,0.6666666666666666
S01817,English,6,2,2,0,2,0.6666666666666666
S04772,English,6,2,2,1,1,0.6666666666666666
S02037,English,3,0,2,1,0,0.6666666666666666
S06762,English,3,1,1,0,1,0.6666666666666666
S02207,English,6,3,1,0,2,0.6666666666666666
S07181,English,3,2,0,0,1,0.6666666666666666
S11013,English,3,0,2,0,1,0.6666666666666666
S02815,English,3,1,1,0,1,0.6666666666666666
S02149,English,3,1,1,0,1,0.6666666666666666
S10192,English,3,0,2,0,1,0.6666666666666666
S09818,English,3,1,1,0,1,0.6666666666666666
S03355,English,3,2,0,0,1,0.6666666666666666
S10710,English,3,0,2,0,1,0.6666666666666666
S08482,English,9,2,4,0,3,0.6666666666666666
S01212,English,3,1,1,0,1,0.6666666666666666
S03970,English,6,2,2,1,1,0.6666666666666666
S10085,English,6,3,1,1,1,0.6666666666666666
S07193,English,6,3,1,1,1,0.6666666666666666
S05581,English,3,0,2,0,1,0.6666666666666666
S03516,English,3,1,1,0,1,0.6666666666666666
S05563,English,3,0,2,0,1,0.6666666666666666
S05448,English,3,1,1,0,1,0.6666666666666666
S11249,English,6,2,2,1,1,0.6666666666666666
S07648,English,3,2,0,0,1,0.6666666666666666
S06470,English,3,1,1,0,1,0.6666666666666666
S04003,English,3,2,0,1,0,0.6666666666666666
S00338,English,3,1,1,1,0,0.6666666666666666
S04338,English,3,0,2,1,0,0.6666666666666666
S00529,English,3,2,0,1,0,0.6666666666666666
S08915,English,3,1,1,0,1,0.6666666666666666
S07384,English,3,0,2,1,0,0.6666666666666666
S06475,English,3,1,1,0,1,0.6666666666666666
S10762,English,3,0,2,1,0,0.6666666666666666
S02715,English,3,2,0,0,1,0.6666666666666666
S03506,English,3,0,2,0,1,0.6666666666666666
S08146,English,3,2,0,1,0,0.6666666666666666
S03075,English,3,0,2,1,0,0.6666666666666666
S03906,English,3,1,1,0,1,0.6666666666666666
S04574,English,3,1,1,1,0,0.6666666666666666
S02490,English,3,2,0,0,1,0.6666666666666666
S00863,English,3,2,0,0,1,0.6666666666666666
S05619,English,3,1,1,0,1,0.6666666666666666
S07845,English,3,0,2,0,1,0.6666666666666666
S07339,English,3,0,2,0,1,0.6666666666666666
S07080,English,6,1,3,0,2,0.6666666666666666
S07893,English,3,1,1,0,1,0.6666666666666666
S05275,English,3,1,1,0,1,0.6666666666666666
S01955,English,3,2,0,0,1,0.6666666666666666
S03925,English,3,2,0,0,1,0.6666666666666666
S06917,English,3,2,0,0,1,0.6666666666666666
S06993,English,6,2,2,1,1,0.6666666666666666
S03281,English,3,1,1,0,1,0.6666666666666666
S03962,English,3,0,2,0,1,0.6666666666666666
S10412,English,3,1,1,0,1,0.6666666666666666
S01347,English,3,0,2,0,1,0.6666666666666666
S09189,English,3,1,1,1,0,0.6666666666666666
S00113,English,3,1,1,0,1,0.6666666666666666
S07479,English,3,1,1,0,1,0.6666666666666666
S02443,English,3,1,1,1,0,0.6666666666666666
S07496,English,3,0,2,0,1,0.6666666666666666
S00057,English,3,2,0,0,1,0.6666666666666666
S00739,English,3,2,0,0,1,0.6666666666666666
S01561,English,3,0,2,1,0,0.6666666666666666
S04693,English,3,0,2,0,1,0.6666666666666666
S07866,English,3,1,1,0,1,0.6666666666666666
S06105,English,3,0,2,0,1,0.6666666666666666
S08385,English,3,2,0,0,1,0.6666666666666666
S04945,English,3,2,0,0,1,0.6666666666666666
S00713,English,3,1,1,0,1,0.6666666666666666
S04967,English,3,1,1,0,1,0.6666666666666666
S02576,English,3,0,2,1,0,0.6666666666666666
S07209,English,3,1,1,0,1,0.6666666666666666
S02963,English,3,0,2,0,1,0.6666666666666666
S09416,English,3,2,0,0,1,0.6666666666666666
S08084,English,3,0,2,0,1,0.6666666666666666
S06946,English,3,0,2,0,1,0.6666666666666666
S04452,English,3,0,2,0,1,0.6666666666666666
S04887,English,3,2,0,1,0,0.6666666666666666
S10691,English,3,1,1,0,1,0.6666666666666666
S09246,English,3,2,0,0,1,0.6666666666666666
S09478,English,3,1,1,0,1,0.6666666666666666
S06903,English,3,0,2,0,1,0.6666666666666666
S02579,English,3,0,2,0,1,0.6666666666666666
S08087,English,3,2,0,0,1,0.6666666666666666
S02267,English,3,1,1,1,0,0.6666666666666666
S09989,English,3,2,0,0,1,0.6666666666666666
S04972,English,3,1,1,1,0,0.6666666666666666
S02782,English,3,1,1,0,1,0.6666666666666666
S11109,English,3,1,1,0,1,0.6666666666666666
S08992,English,3,2,0,0,1,0.6666666666666666
S10897,English,3,0,2,0,1,0.6666666666666666
S08117,English,3,2,0,0,1,0.6666666666666666
S00302,English,3,2,0,0,1,0.6666666666666666
S05381,English,3,1,1,0,1,0.6666666666666666
S11453,English,3,0,2,1,0,0.6666666666666666
S00759,English,3,0,2,0,1,0.6666666666666666
S04336,English,3,2,0,1,0,0.6666666666666666
S06072,English,3,0,2,0,1,0.6666666666666666
S02386,English,3,1,1,0,1,0.6666666666666666
S00158,English,3,0,2,0,1,0.6666666666666666
S06502,English,3,2,0,0,1,0.6666666666666666
S03772,English,3,1,1,1,0,0.6666666666666666
S05270,English,3,1,1,1,0,0.6666666666666666
S11065,English,3,1,1,0,1,0.6666666666666666
S09672,English,3,1,1,0,1,0.6666666666666666
S05053,English,11,3,4,2,2,0.6363636363636364
S00705,English,11,3,4,1,3,0.6363636363636364
S12058,English,11,4,3,0,4,0.6363636363636364
S09138,English,11,4,3,0,4,0.6363636363636364
S01967,English,11,4,3,2,2,0.6363636363636364
S09199,English,11,3,4,0,4,0.6363636363636364
S04740,English,11,3,4,3,1,0.6363636363636364
S04602,English,11,2,5,2,2,0.6363636363636364
S11021,English,11,4,3,1,3,0.6363636363636364
S12126,English,11,4,3,0,4,0.6363636363636364
S03384,English,11,6,1,0,4,0.6363636363636364
S02294,English,11,2,5,2,2,0.6363636363636364
S07337,English,11,3,4,2,2,0.6363636363636364
S04071,English,11,2,5,1,3,0.6363636363636364
S06305,English,11,3,4,2,2,0.6363636363636364
S10686,English,8,4,1,0,3,0.625
S08748,English,8,4,1,0,3,0.625
S06500,English,8,3,2,0,3,0.625
S11101,English,8,3,2,2,1,0.625
S05659,English,8,2,3,0,3,0.625
S05038,English,8,4,1,1,2,0.625
S10320,English,8,2,3,1,2,0.625
S11282,English,8,2,3,2,1,0.625
S01287,English,8,2,3,2,1,0.625
S08696,English,8,2,3,1,2,0.625
S08205,English,8,3,2,1,2,0.625
S05122,English,8,3,2,1,2,0.625
S07567,English,8,3,2,1,2,0.625
S04075,English,8,4,1,1,2,0.625
S02514,English,8,2,3,1,2,0.625
S03344,English,8,1,4,0,3,0.625
S01010,English,8,1,4,1,2,0.625
S09197,English,8,1,4,1,2,0.625
S02814,English,8,2,3,2,1,0.625
S12015,English,8,1,4,0,3,0.625
S01604,English,8,2,3,0,3,0.625
S05364,English,8,2,3,1,2,0.625
S06709,English,8,0,5,2,1,0.625
S00348,English,8,2,3,1,2,0.625
S08758,English,8,3,2,2,1,0.625
S07706,English,8,1,4,1,2,0.625
S01582,English,8,2,3,0,3,0.625
S02670,English,8,3,2,1,2,0.625
S06455,English,8,3,2,1,2,0.625
S01215,English,8,2,3,2,1,0.625
S08560,English,8,3,2,1,2,0.625
S06194,English,8,3,2,0,3,0.625
S05956,English,8,3,2,1,2,0.625
S08942,English,8,3,2,1,2,0.625
S02114,English,8,1,4,1,2,0.625
S00784,English,8,2,3,1,2,0.625
S10537,English,8,3,2,1,2,0.625
S05858,English,8,3,2,2,1,0.625
S11919,English,8,2,3,0,3,0.625
S07741,English,8,1,4,1,2,0.625
S09028,English,8,2,3,1,2,0.625
S00780,English,8,3,2,0,3,0.625
S10187,English,8,3,2,1,2,0.625
S06648,English,8,3,2,1,2,0.625
S01877,English,8,2,3,0,3,0.625
S05774,English,8,2,3,1,2,0.625
S10718,English,8,4,1,0,3,0.625
S03694,English,8,2,3,0,3,0.625
S11020,English,8,2,3,2,1,0.625
S08439,English,8,4,1,1,2,0.625
S06848,English,8,1,4,2,1,0.625
S04460,English,8,3,2,0,3,0.625
S01262,English,8,2,3,1,2,0.625
S09996,English,8,4,1,1,2,0.625
S04530,English,8,2,3,1,2,0.625
S07068,English,8,2,3,0,3,0.625
S11320,English,8,4,1,0,3,0.625
S05146,English,8,3,2,0,3,0.625
S08158,English,8,3,2,0,3,0.625
S05071,English,8,3,2,2,1,0.625
S09280,English,8,3,2,1,2,0.625
S03172,English,8,1,4,1,2,0.625
S01282,English,8,2,3,1,2,0.625
S08118,English,8,4,1,1,2,0.625
S10494,English,8,1,4,1,2,0.625
S07991,English,8,2,3,0,3,0.625
S00698,English,8,2,3,0,3,0.625
S00980,English,8,4,1,1,2,0.625
S09978,English,8,4,1,2,1,0.625
S05376,English,8,1,4,0,3,0.625
S03182,English,8,4,1,1,2,0.625
S07851,English,8,1,4,0,3,0.625
S06033,English,8,3,2,1,2,0.625
S00209,English,8,2,3,1,2,0.625
S03161,English,8,2,3,2,1,0.625
S04873,English,8,3,2,0,3,0.625
S11508,English,8,3,2,1,2,0.625
S07308,English,8,1,4,1,2,0.625
S05041,English,8,3,2,1,2,0.625
S05710,English,8,2,3,0,3,0.625
S05056,English,8,4,1,0,3,0.625
S08846,English,8,5,0,1,2,0.625
S04332,English,8,1,4,1,2,0.625
S01395,English,8,4,1,0,3,0.625
S09264,English,8,3,2,1,2,0.625
S11628,English,8,3,2,1,2,0.625
S05702,English,8,1,4,1,2,0.625
S08642,English,8,4,1,1,2,0.625
S05838,English,8,5,0,1,2,0.625
S07902,English,8,1,4,0,3,0.625
S08386,English,8,4,1,0,3,0.625
S01195,English,8,3,2,3,0,0.625
S01100,English,8,4,1,1,2,0.625
S01599,English,8,3,2,1,2,0.625
S11272,English,8,4,1,1,2,0.625
S07486,English,8,3,2,1,2,0.625
S05396,English,8,0,5,2,1,0.625
S08150,English,8,3,2,1,2,0.625
S10158,English,8,4,1,0,3,0.625
S10054,English,8,3,2,0,3,0.625
S00914,English,8,1,4,1,2,0.625
S10317,English,8,3,2,0,3,0.625
S02592,English,8,1,4,0,3,0.625
S10028,English,8,2,3,1,2,0.625
S06621,English,8,2,3,1,2,0.625
S00221,English,8,4,1,1,2,0.625
S12134,English,8,2,3,1,2,0.625
S04651,English,8,4,1,1,2,0.625
S04678,English,8,2,3,2,1,0.625
S06318,English,8,4,1,1,2,0.625
S00346,English,8,4,1,1,2,0.625
S11552,English,8,1,4,1,2,0.625
S08475,English,8,3,2,1,2,0.625
S06605,English,8,4,1,2,1,0.625
S09949,English,8,2,3,0,3,0.625
S06248,English,8,3,2,1,2,0.625
S11253,English,8,1,4,0,3,0.625
S04901,English,8,0,5,2,1,0.625
S00239,English,8,2,3,1,2,0.625
S03252,English,8,2,3,0,3,0.625
S09825,English,8,4,1,0,3,0.625
S01857,English,8,4,1,0,3,0.625
S08258,English,8,0,5,1,2,0.625
S03815,English,8,3,2,2,1,0.625
S06372,English,8,5,0,1,2,0.625
S03259,English,8,3,2,2,1,0.625
S07787,English,8,0,5,0,3,0.625
S05028,English,8,0,5,1,2,0.625
S07361,English,8,1,4,0,3,0.625
S01777,English,8,4,1,1,2,0.625
S03973,English,8,4,1,0,3,0.625
S00982,English,8,1,4,1,2,0.625
S06652,English,8,0,5,1,2,0.625
S11186,English,8,1,4,1,2,0.625
S09952,English,8,1,4,1,2,0.625
S01378,English,8,2,3,1,2,0.625
S05499,English,8,1,4,1,2,0.625
S04108,English,8,1,4,1,2,0.625
S07790,English,8,2,3,0,3,0.625
S09972,English,8,4,1,1,2,0.625
S01641,English,8,1,4,0,3,0.625
S08515,English,8,3,2,0,3,0.625
S10899,English,8,2,3,2,1,0.625
S10006,English,8,3,2,2,1,0.625
S11861,English,8,4,1,1,2,0.625
S10202,English,8,3,2,1,2,0.625
S10262,English,8,0,5,1,2,0.625
S10813,English,8,2,3,1,2,0.625
S10568,English,8,2,3,1,2,0.625
S11329,English,8,2,3,1,2,0.625
S10785,English,8,2,3,1,2,0.625
S01922,English,8,5,0,3,0,0.625
S08932,English,8,3,2,1,2,0.625
S02232,English,8,1,4,2,1,0.625
S12104,English,8,2,3,0,3,0.625
S08182,English,8,3,2,1,2,0.625
S10657,English,8,2,3,1,2,0.625
S04579,English,8,1,4,0,3,0.625
S04906,English,8,2,3,0,3,0.625
S10443,English,8,2,3,2,1,0.625
S03866,English,8,4,1,0,3,0.625
S06894,English,8,2,3,1,2,0.625
S11598,English,8,1,4,1,2,0.625
S10581,English,8,3,2,1,2,0.625
S07590,English,8,3,2,1,2,0.625
S02907,English,8,2,3,0,3,0.625
S10203,English,8,2,3,1,2,0.625
S11417,English,8,3,2,0,3,0.625
S10459,English,8,2,3,2,1,0.625
S05192,English,8,2,3,0,3,0.625
S09470,English,8,1,4,0,3,0.625
S05081,English,8,3,2,3,0,0.625
